Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_AI_Usage_Hours,Productivity_Gain,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD
380,Retail,Medium,1417,ChatGPT,2024,158,44.46,6.29,10370,52976
381,IT,Large,3531,ChatGPT,2025,20,49.24,8.98,65305,84202
382,IT,Medium,618,Claude,2024,31,22.33,8.13,50534,110431
383,Healthcare,Medium,738,Gemini,2025,150,35.47,8.06,9492,75261
384,Finance,Large,3579,Gemini,2021,88,25.86,7.63,133033,150250
385,IT,Large,1577,ChatGPT,2025,74,13.28,8.55,65515,107546
386,Finance,Medium,1450,ChatGPT,2025,186,49.36,8.05,41406,59196
387,Retail,Large,4942,Copilot,2021,81,27.85,6.73,87624,145186
388,Education,Large,3596,ChatGPT,2022,162,21.55,7.91,33916,152628
389,Healthcare,Small,96,ChatGPT,2023,110,19.8,8.53,10855,72384
390,Education,Medium,621,ChatGPT,2025,112,33.62,7.06,131619,210881
391,Education,Medium,617,Claude,2022,89,28.45,7.97,109260,119166
392,Manufacturing,Large,2078,Claude,2021,72,37.67,6.56,30147,123968
393,Education,Small,346,Gemini,2021,104,38.69,8.38,113406,181043
394,Manufacturing,Medium,978,ChatGPT,2023,44,39.96,8.27,131818,247531
395,Education,Large,1740,Copilot,2022,47,21.27,6.78,18782,71456
396,Finance,Medium,653,ChatGPT,2023,104,11.99,6.7,29958,122072
397,Education,Small,394,Gemini,2023,42,40.74,9.63,99231,186068
398,Retail,Large,3969,Gemini,2024,27,43.9,8.6,139063,230439
399,IT,Medium,569,Gemini,2025,116,15.9,6.84,9265,48181
400,Healthcare,Medium,807,Gemini,2024,154,32.72,9.19,109783,115743
401,Healthcare,Large,3239,Gemini,2024,180,22.04,7.41,22953,105020
402,Retail,Large,2309,Claude,2024,125,11.8,7.42,92059,171185
403,Retail,Large,3327,Claude,2022,37,19.17,7.18,33113,135799
404,IT,Large,4017,Copilot,2021,173,42.41,6.25,148398,225665
405,Retail,Small,160,Copilot,2024,65,31.03,6.88,54670,163311
406,Manufacturing,Small,354,Claude,2021,155,48.43,9.6,65095,129295
407,Healthcare,Large,3774,ChatGPT,2021,104,38.56,6.13,105743,177452
408,Finance,Large,3199,Copilot,2024,194,18.15,7.35,102760,187114
409,Manufacturing,Medium,773,Gemini,2024,176,49.88,6.76,88277,124730
410,Retail,Large,3940,Copilot,2024,47,47.14,9.04,113019,164221
411,Healthcare,Small,119,Copilot,2021,75,37.32,7.8,132599,203270
412,Manufacturing,Small,156,Copilot,2022,84,44.37,7.93,64470,170954
413,Finance,Small,76,ChatGPT,2022,34,48.63,6.37,38438,71019
414,IT,Medium,638,Copilot,2022,187,11.32,8.87,139131,186377
415,IT,Small,330,Gemini,2024,24,49.25,8.14,69578,93777
416,Education,Large,4708,Gemini,2022,20,35.98,9.68,60231,169471
417,Retail,Large,4916,Copilot,2022,58,22.66,7.9,133890,248756
418,IT,Medium,1169,Claude,2023,195,12.85,8.13,21098,73844
419,Retail,Large,2472,Copilot,2023,102,12.71,9.73,101698,142686
420,IT,Small,195,Gemini,2022,61,33.41,6.3,82437,91947
421,IT,Medium,976,ChatGPT,2022,42,12.97,9.68,68510,120142
422,Healthcare,Medium,1445,Gemini,2024,44,40.56,8.83,142517,168109
423,Education,Small,257,Claude,2021,139,20.57,9.23,48398,153148
424,Healthcare,Medium,979,ChatGPT,2021,112,36.08,9.93,144358,239550
425,Healthcare,Large,4285,Claude,2025,153,48.11,8.44,78976,111851
426,Manufacturing,Small,132,Copilot,2023,180,26.5,8.94,92585,209704
427,IT,Medium,821,Claude,2025,162,30.06,7.73,143057,260571
428,Healthcare,Small,249,Copilot,2021,25,35.33,8.13,140910,172851
429,Education,Medium,632,Gemini,2023,134,16.68,9.3,149450,194254
430,Finance,Small,294,Claude,2025,178,14.1,6.52,77374,160631
431,IT,Large,3697,Copilot,2025,84,28.64,6.54,94079,180546
432,IT,Large,1975,Claude,2025,158,28.21,8.81,78302,100976
433,Education,Large,3142,ChatGPT,2025,191,38.82,6.75,102612,152319
434,Manufacturing,Medium,1161,ChatGPT,2024,75,33.08,9.95,76240,132782
435,IT,Medium,965,Gemini,2025,89,23.22,7.29,65325,70811
436,Retail,Small,310,ChatGPT,2023,156,43.76,7.06,105434,182158
437,Healthcare,Large,3121,Gemini,2023,22,40.31,6.95,69177,181848
438,IT,Small,370,Copilot,2022,188,37.33,6.86,134151,163058
439,Education,Medium,1463,ChatGPT,2022,151,14.73,9.8,133957,178125
440,Education,Medium,1099,Copilot,2024,129,47.3,8.43,141546,181792
441,IT,Medium,1170,Gemini,2024,146,18.9,7.64,110129,189128
442,IT,Medium,912,Claude,2024,143,10.97,8.96,114090,122459
443,Healthcare,Medium,1424,Gemini,2023,118,20.8,7.71,58767,148410
444,Healthcare,Small,69,Copilot,2025,158,29.69,9.88,111871,216046
445,IT,Medium,562,Gemini,2025,59,38.96,9.19,126409,166457
446,Retail,Medium,1270,Claude,2024,44,13.95,8.61,54402,164561
447,Healthcare,Medium,558,Claude,2021,106,38.33,7.3,10731,89162
448,Manufacturing,Small,372,Claude,2021,75,40.9,8.12,80959,189619
449,Finance,Small,479,Copilot,2025,138,48.62,7.86,39647,119165
450,Healthcare,Medium,1004,ChatGPT,2022,168,18.96,9.07,49292,123428
451,Finance,Small,287,ChatGPT,2021,99,31.87,9.62,112191,155639
452,Manufacturing,Medium,553,Gemini,2024,61,25.42,6.52,66624,182565
453,Retail,Large,2885,ChatGPT,2025,111,47.08,7.47,106419,137491
454,Education,Medium,998,Gemini,2025,136,11.85,6.33,95908,113258
455,Education,Small,170,Copilot,2024,107,39.27,7.95,130055,165094
456,Healthcare,Small,105,Gemini,2022,169,28.34,9.88,80322,196206
457,Retail,Medium,1148,ChatGPT,2023,200,44.12,9.76,34220,74241
458,Finance,Large,2775,Gemini,2023,84,40.7,8.69,61527,160758
459,Healthcare,Large,2340,ChatGPT,2024,53,24.66,9.35,34504,53763
460,Education,Medium,818,Copilot,2023,195,49.17,6.39,106223,159880
461,Manufacturing,Medium,556,Claude,2023,40,20.03,6.06,149756,253192
462,IT,Medium,1277,Gemini,2021,145,22.54,9.39,107757,162823
463,Retail,Medium,1463,Claude,2022,146,31.94,6.53,11812,101186
464,Retail,Large,1793,ChatGPT,2023,87,16.1,7.94,119894,173123
465,IT,Small,106,Claude,2022,21,26.53,9.16,106145,189676
466,Healthcare,Large,1924,ChatGPT,2022,44,37.59,7.18,127610,143234
467,Healthcare,Small,201,Gemini,2024,23,32.29,9.55,128197,205775
468,Retail,Small,72,Claude,2025,146,48.86,8.41,59254,79556
469,Retail,Medium,661,Claude,2022,156,11.71,9.66,93741,104787
470,Education,Large,4600,Claude,2024,101,42.44,7.2,131042,193520
471,Manufacturing,Medium,1303,Gemini,2023,191,41.75,6.56,139601,216703
472,Finance,Small,482,Copilot,2023,130,47.23,9.08,41233,68711
473,Finance,Large,3159,Copilot,2024,165,24.7,6.91,120807,132790
474,Education,Medium,1385,Gemini,2025,35,37.24,6.51,103154,155722
475,Healthcare,Medium,730,Gemini,2024,40,37.38,8.01,65825,145942
476,Manufacturing,Large,2792,Copilot,2022,156,13.48,6.24,119422,190486
477,Finance,Small,365,Gemini,2021,80,10.3,8.47,54061,121058
478,Finance,Small,102,Gemini,2021,183,18.28,9.23,102742,116421
479,Healthcare,Medium,1081,Claude,2025,29,26.9,7.26,29535,134406
480,Finance,Small,345,ChatGPT,2024,172,20.82,9.99,122463,218070
481,Education,Medium,675,Claude,2024,58,24.05,9.97,139916,248404
482,Education,Small,268,ChatGPT,2022,23,27.63,9.47,18568,90305
483,IT,Large,1843,Gemini,2022,115,31.11,8.89,68209,131252
484,Healthcare,Large,3422,Copilot,2023,96,30.68,9.0,41205,145657
485,Retail,Medium,503,Copilot,2021,162,45.92,7.32,76130,153265
486,Education,Large,3120,Claude,2024,99,44.84,6.19,89585,207263
487,Healthcare,Large,4042,ChatGPT,2022,134,31.47,9.35,29147,52832
488,Finance,Small,456,Claude,2024,180,45.48,8.04,127311,158046
489,Education,Small,65,Claude,2024,189,23.9,9.29,30753,141916
490,Education,Large,2760,Gemini,2021,184,14.01,6.73,59968,115131
491,Retail,Large,3646,Claude,2024,69,39.73,6.01,118203,231977
492,Manufacturing,Medium,833,Copilot,2022,167,22.5,7.35,26671,74516
493,Finance,Large,4181,Copilot,2023,59,13.43,8.93,129419,202778
494,Manufacturing,Small,211,ChatGPT,2025,184,16.83,8.73,118459,236681
495,Education,Medium,1341,Copilot,2021,96,27.82,6.79,100164,186636
496,IT,Small,241,Copilot,2021,124,41.78,6.73,97684,181610
497,IT,Medium,791,Copilot,2022,166,39.94,6.8,10426,69758
498,IT,Small,276,Gemini,2021,186,45.91,7.18,140874,221787
499,Manufacturing,Medium,835,Gemini,2023,62,41.99,9.31,78074,99298
500,IT,Large,2615,Claude,2022,146,36.82,8.68,50816,60789
501,Manufacturing,Large,1507,Copilot,2023,160,18.57,8.82,123966,145168
502,Finance,Medium,685,Gemini,2022,47,42.83,8.31,35230,87843
503,IT,Medium,1195,Claude,2021,198,45.95,6.75,23150,140705
504,Healthcare,Large,2202,ChatGPT,2024,52,36.58,9.6,14778,128035
505,Manufacturing,Small,377,Claude,2023,139,12.93,7.76,118389,133923
506,Retail,Large,2336,Claude,2024,36,42.04,6.56,24990,125590
507,Manufacturing,Small,396,Claude,2024,127,48.04,8.33,81777,102049
508,Finance,Medium,540,Claude,2022,169,14.5,7.6,40702,117755
509,IT,Small,50,Gemini,2021,191,40.92,6.51,51480,78627
510,Healthcare,Medium,568,Claude,2023,78,15.71,6.01,93973,104025
511,Retail,Small,460,Copilot,2022,65,45.34,6.54,25620,47221
512,Finance,Medium,1205,Claude,2022,141,31.45,8.19,106698,137254
513,Manufacturing,Small,150,Gemini,2021,190,49.75,8.56,89923,104079
514,Finance,Small,475,Copilot,2023,118,30.1,6.76,115520,183777
515,IT,Large,2825,Copilot,2025,146,49.39,6.71,133716,162804
516,Retail,Small,58,Gemini,2022,175,20.48,7.22,33021,64404
517,Education,Small,380,Gemini,2025,129,11.58,9.09,56710,163233
518,IT,Large,3386,ChatGPT,2025,186,42.72,9.31,83518,150737
519,Education,Medium,1074,ChatGPT,2025,165,13.33,9.95,41186,127488
520,Retail,Large,2695,Copilot,2025,107,47.01,7.79,72020,191867
521,Retail,Medium,1271,Copilot,2022,65,34.74,8.06,123392,242139
522,IT,Small,417,Claude,2024,48,23.98,9.84,141974,229603
523,IT,Small,178,Copilot,2025,27,43.71,6.6,124734,167881
524,Finance,Medium,1107,Gemini,2022,189,49.42,6.16,69458,167681
525,Healthcare,Medium,1361,Gemini,2025,154,45.28,8.58,42673,102260
526,Healthcare,Large,3867,Gemini,2025,187,13.99,6.73,23625,77004
527,Education,Large,2860,Gemini,2025,93,39.86,9.31,66826,177089
528,Finance,Small,321,Copilot,2023,181,40.24,6.68,146002,168950
529,Healthcare,Large,2206,Copilot,2023,188,38.52,6.18,41087,46282
530,Manufacturing,Medium,993,Gemini,2025,166,48.08,9.11,57434,119492
531,Healthcare,Medium,670,Claude,2024,143,21.65,9.86,109213,182491
532,Manufacturing,Large,2227,ChatGPT,2023,156,42.43,8.49,57472,67632
533,Healthcare,Small,257,Claude,2025,57,10.56,8.22,74416,180913
534,Retail,Small,408,Copilot,2021,169,35.36,8.66,60893,83180
535,Healthcare,Medium,1028,Copilot,2025,85,28.39,8.45,72853,107914
536,Manufacturing,Small,168,ChatGPT,2022,160,25.95,7.12,134592,163112
537,IT,Large,1693,Claude,2023,36,39.41,7.88,11647,31057
538,IT,Large,3950,Claude,2023,160,13.26,9.18,13405,24488
539,Retail,Large,4663,Gemini,2024,116,20.11,6.52,104804,151631
540,Retail,Small,247,Copilot,2025,101,19.91,9.92,81569,123991
541,Manufacturing,Small,164,ChatGPT,2021,175,18.06,7.53,17482,44095
542,Education,Medium,675,ChatGPT,2025,33,30.4,8.08,47717,129943
543,Retail,Medium,1213,Claude,2021,87,37.99,6.84,80164,162926
544,Manufacturing,Small,265,ChatGPT,2023,55,22.72,8.9,87497,98287
545,IT,Small,257,Gemini,2023,192,43.48,8.43,51958,159738
546,Manufacturing,Large,2105,Claude,2023,84,28.87,8.47,22143,100521
547,Healthcare,Large,4599,Gemini,2022,25,24.04,8.54,15413,71063
548,Education,Medium,1198,Copilot,2022,185,37.84,7.06,128842,222381
549,Education,Small,425,ChatGPT,2025,78,11.87,8.01,131329,177701
550,Healthcare,Large,2296,ChatGPT,2024,44,47.13,6.06,90335,126957
551,Manufacturing,Large,2262,Claude,2023,65,15.13,9.54,57126,72587
552,Healthcare,Large,1589,ChatGPT,2021,70,18.65,7.71,115942,122054
553,Finance,Large,4242,Copilot,2024,36,49.45,7.07,6187,39340
554,Finance,Large,4826,Copilot,2024,69,33.67,9.67,50154,121981
555,Finance,Small,225,Gemini,2023,145,49.93,6.05,14303,33912
556,Manufacturing,Medium,1201,ChatGPT,2023,134,37.87,9.09,97543,120285
557,Manufacturing,Medium,1363,Gemini,2021,23,23.16,8.66,122524,139652
558,Education,Small,296,ChatGPT,2022,32,25.03,8.48,145053,151727
559,Education,Small,413,Gemini,2023,134,19.33,9.38,70501,163805
560,Retail,Small,159,ChatGPT,2024,54,45.42,7.93,80817,163192
561,Education,Medium,1308,Gemini,2025,57,24.34,6.18,26681,44585
562,Manufacturing,Medium,675,Claude,2024,74,17.38,7.59,14338,121621
563,Finance,Large,4703,Claude,2024,153,33.03,6.54,93074,184740
564,Healthcare,Small,190,ChatGPT,2024,199,41.22,6.09,146144,244474
565,Healthcare,Medium,894,Claude,2022,169,20.53,8.0,11893,95838
566,Education,Small,452,Gemini,2021,41,13.49,9.01,41017,129684
567,Education,Medium,608,Claude,2022,36,34.64,7.24,121061,237408
568,Finance,Small,181,Gemini,2022,86,26.19,9.36,126055,180824
569,Education,Medium,844,Claude,2024,96,46.77,9.09,111951,209916
570,Finance,Large,2803,Gemini,2023,42,46.54,7.49,35126,140197
571,Manufacturing,Large,3969,Gemini,2024,77,36.33,8.17,147231,262004
572,Manufacturing,Medium,1051,Copilot,2022,132,46.17,9.01,70535,143320
573,Healthcare,Large,4941,Copilot,2021,86,26.66,9.26,66465,95946
574,IT,Large,3498,ChatGPT,2021,31,48.5,8.16,133116,233071
575,Education,Small,308,Gemini,2022,142,11.92,9.19,16695,86638
576,Healthcare,Large,4037,Claude,2022,117,29.09,7.74,29249,56939
577,Retail,Large,3543,Copilot,2022,38,43.78,7.57,145788,188048
578,IT,Small,409,Gemini,2022,103,41.84,6.46,84123,90921
579,Finance,Medium,746,Claude,2022,107,24.26,6.74,139197,241103
580,Healthcare,Small,185,Copilot,2021,100,38.45,9.78,7473,49568
581,Finance,Large,3367,Claude,2025,68,24.28,6.22,119422,187343
582,Retail,Large,4590,ChatGPT,2025,111,41.01,6.15,71387,142573
583,Retail,Large,3755,ChatGPT,2023,168,18.58,6.14,147652,261919
584,Education,Small,318,ChatGPT,2021,192,15.44,7.63,28213,121046
585,Healthcare,Large,4254,Copilot,2024,114,46.17,7.79,95789,162334
586,Retail,Large,3624,Copilot,2024,61,28.76,9.62,108594,124677
587,Retail,Small,189,ChatGPT,2023,169,33.49,8.72,108817,202989
588,Finance,Medium,1368,Claude,2021,193,16.35,6.7,58150,133944
589,Education,Small,477,ChatGPT,2021,106,21.82,6.35,112783,188931
590,Retail,Medium,996,Gemini,2021,42,39.23,7.92,8051,115499
591,Education,Large,4917,Copilot,2022,118,16.37,6.6,98988,122133
592,Healthcare,Small,452,Gemini,2021,138,38.11,6.98,12763,21196
593,Finance,Large,4684,Gemini,2025,55,41.0,6.58,106736,125295
594,Education,Medium,574,ChatGPT,2023,118,40.84,8.98,25455,68184
595,Manufacturing,Large,4016,Copilot,2024,85,13.6,9.9,146037,191277
596,Healthcare,Medium,811,Copilot,2025,62,46.42,6.17,95430,104284
597,Manufacturing,Large,4460,ChatGPT,2023,121,44.45,6.76,49971,73954
598,Finance,Small,180,Copilot,2023,73,16.02,6.07,85829,90936
599,Manufacturing,Large,1983,ChatGPT,2022,138,31.76,9.26,54183,60641
600,IT,Small,485,Claude,2022,144,34.12,6.93,50525,142406
601,Retail,Small,371,Copilot,2022,191,42.23,6.02,50294,93027
602,Manufacturing,Large,4245,Claude,2022,51,28.49,6.98,141834,191400
603,IT,Small,498,Gemini,2023,148,38.68,8.79,16705,26505
604,Manufacturing,Large,4836,Claude,2022,194,12.78,8.28,14320,87682
605,Healthcare,Large,4874,Claude,2024,161,35.57,9.74,83157,166157
606,Retail,Medium,900,Gemini,2021,85,10.7,9.25,34025,60562
607,IT,Medium,936,ChatGPT,2024,117,21.23,8.14,52857,63052
608,Healthcare,Medium,510,ChatGPT,2023,116,26.52,9.97,78612,168612
609,Retail,Medium,909,Claude,2023,61,13.08,9.2,28207,70140
610,IT,Small,485,Claude,2024,73,10.66,8.37,87573,190514
611,Finance,Large,4687,Gemini,2021,168,28.94,6.26,86909,195532
612,Education,Medium,723,Gemini,2024,156,49.86,6.38,42738,66559
613,Education,Large,3740,Claude,2024,141,35.58,7.01,36428,155135
614,IT,Medium,890,Gemini,2021,86,37.32,7.57,141409,206121
615,Retail,Large,3596,ChatGPT,2022,21,47.67,6.97,77596,139625
616,Finance,Small,374,Claude,2025,38,23.76,7.93,112988,220891
617,Retail,Small,163,ChatGPT,2024,110,49.81,6.08,38342,79573
618,Finance,Large,2344,ChatGPT,2025,124,27.35,6.1,59348,173368
619,IT,Large,2839,Gemini,2023,52,17.69,9.61,113956,211224
620,IT,Large,2222,Copilot,2025,64,18.81,9.25,99480,210064
621,Retail,Small,173,Claude,2025,192,34.24,9.34,6589,59690
622,Manufacturing,Small,426,Gemini,2023,163,37.91,9.15,107535,169749
623,Finance,Small,95,Gemini,2022,32,14.28,6.76,82854,153260
624,IT,Medium,1034,Gemini,2024,66,25.89,9.53,107107,138540
625,Manufacturing,Small,418,Gemini,2022,122,42.34,6.41,90060,152254
626,Manufacturing,Small,256,Claude,2024,162,21.06,6.62,58104,72328
627,Education,Small,62,Gemini,2024,138,35.12,9.47,119417,178479
628,Finance,Large,3575,Gemini,2025,149,21.39,9.38,8767,95975
629,Finance,Small,336,Copilot,2025,25,19.56,8.31,67443,101436
630,IT,Medium,744,ChatGPT,2024,116,24.93,6.98,126247,217762
631,Healthcare,Medium,931,Gemini,2025,132,38.99,8.02,72723,167009
632,Finance,Medium,1348,ChatGPT,2023,93,48.59,7.62,82553,195173
633,IT,Medium,941,Claude,2023,47,33.33,9.8,5775,54073
634,Education,Large,1725,Copilot,2022,191,36.44,8.1,16090,65384
635,Finance,Medium,1110,ChatGPT,2023,140,33.65,8.15,74146,162369
636,Healthcare,Large,2788,Claude,2022,28,25.75,6.22,90524,116870
637,Education,Medium,1476,Gemini,2024,98,23.13,7.26,36030,127280
638,Manufacturing,Medium,597,Claude,2025,137,45.42,6.08,17017,33345
639,Manufacturing,Small,476,Gemini,2023,147,42.83,6.12,66843,79455
640,Finance,Medium,591,Claude,2021,138,32.67,6.14,99238,156177
641,IT,Small,254,Claude,2023,52,41.17,7.86,64478,159041
642,Education,Large,4317,Gemini,2021,46,17.58,6.56,10981,55299
643,Healthcare,Medium,1141,ChatGPT,2024,108,39.87,9.85,22431,87888
644,Education,Large,2797,ChatGPT,2025,45,20.01,8.84,107323,167535
645,Healthcare,Small,100,Gemini,2023,54,12.68,9.98,92085,193828
646,Healthcare,Small,393,Gemini,2023,184,46.61,9.26,9147,55332
647,Manufacturing,Medium,1186,Claude,2024,29,27.08,8.13,45265,97125
648,Manufacturing,Large,2455,ChatGPT,2022,103,42.66,8.24,109144,216922
649,Finance,Small,194,Copilot,2024,193,44.0,6.86,29905,88839
650,Manufacturing,Medium,1408,Claude,2023,198,37.6,6.7,90288,141766
651,Education,Medium,1406,Gemini,2023,27,39.13,9.91,90670,181585
652,Education,Small,395,ChatGPT,2024,89,46.61,7.47,125111,148059
653,Finance,Small,227,ChatGPT,2021,103,24.14,6.39,88902,188927
654,Healthcare,Small,124,Gemini,2024,154,47.43,6.81,92753,173366
655,Manufacturing,Medium,588,ChatGPT,2024,176,43.31,9.5,127492,223945
656,Education,Small,62,Copilot,2021,175,26.75,9.02,70360,86864
657,Manufacturing,Medium,1450,Claude,2023,41,33.73,9.41,130285,219235
658,Healthcare,Small,158,ChatGPT,2023,58,11.66,6.1,47737,111360
659,Healthcare,Medium,732,Gemini,2024,122,13.36,7.57,11294,122429
660,Healthcare,Large,2359,Copilot,2023,159,25.41,9.16,141342,203596
661,Retail,Large,4874,ChatGPT,2025,194,35.79,9.79,99578,173967
662,IT,Large,2703,Gemini,2021,189,48.5,8.89,35271,54995
663,Manufacturing,Large,4191,Gemini,2022,153,20.92,8.42,40496,138589
664,IT,Large,2447,Claude,2021,192,36.52,6.1,131401,151948
665,Retail,Medium,1176,Copilot,2025,166,35.72,6.62,145697,245366
666,Finance,Medium,526,Copilot,2021,125,17.38,8.3,77343,181266
667,Finance,Medium,1478,Copilot,2023,182,36.24,8.17,36443,103516
668,Education,Large,3581,Claude,2021,166,49.99,7.46,29907,99293
669,IT,Large,3446,Gemini,2022,128,44.91,8.51,57301,133660
670,Retail,Large,3215,ChatGPT,2025,145,46.43,6.07,49736,113764
671,Finance,Small,500,Copilot,2022,111,17.96,6.34,145516,210837
672,Healthcare,Small,181,Gemini,2022,51,25.19,6.3,121370,215645
673,Healthcare,Large,4516,Claude,2021,122,14.9,6.78,22476,103780
674,IT,Large,4733,ChatGPT,2021,126,16.19,8.32,66336,113137
675,IT,Small,342,ChatGPT,2024,25,17.26,9.1,122095,146839
676,Finance,Small,378,Claude,2021,169,34.55,6.89,118777,189576
677,Manufacturing,Medium,734,Copilot,2025,71,35.16,8.67,66225,166969
678,Finance,Large,2817,Copilot,2024,184,49.22,8.39,44256,117002
679,Manufacturing,Medium,968,Copilot,2023,102,45.42,9.13,9856,41761
680,Healthcare,Small,79,Claude,2025,160,12.68,8.33,31592,103690
681,Finance,Small,307,Gemini,2023,87,34.3,8.45,42924,66695
682,Healthcare,Large,3816,Gemini,2023,76,18.69,7.74,122062,145764
683,Healthcare,Small,389,Copilot,2025,144,24.07,6.06,39727,90780
684,Healthcare,Small,456,Claude,2024,167,36.76,8.93,96194,204612
685,Manufacturing,Large,4810,Copilot,2021,44,46.81,8.96,72524,141271
686,Manufacturing,Medium,1204,Copilot,2021,174,29.79,8.06,101186,188311
687,Education,Large,2748,ChatGPT,2025,107,23.51,9.46,71246,176373
688,Manufacturing,Medium,1097,ChatGPT,2023,33,11.37,9.04,85965,186537
689,Finance,Large,4460,Gemini,2021,63,15.32,8.37,60555,120431
690,IT,Small,490,Claude,2021,180,20.07,6.94,53814,66073
691,Retail,Large,3503,ChatGPT,2021,166,41.52,8.79,35116,63497
692,Retail,Large,4773,Gemini,2025,194,26.27,8.1,13856,19562
693,Finance,Large,2276,ChatGPT,2025,147,46.62,9.19,119207,163127
694,IT,Large,3665,Claude,2025,128,37.74,8.81,67679,95387
695,Finance,Large,2937,Gemini,2021,95,36.72,8.21,39579,101407
696,Retail,Medium,722,Copilot,2022,170,11.25,7.89,50175,108821
697,Education,Small,319,Copilot,2024,37,16.32,6.57,5523,47475
698,Education,Large,3935,Claude,2022,117,25.77,7.06,109329,174514
699,Manufacturing,Large,2286,Claude,2023,118,45.83,9.1,111923,145225
700,Retail,Medium,991,Claude,2025,136,12.05,6.76,53589,84011
701,Manufacturing,Large,2521,Claude,2023,123,48.77,6.39,117087,123909
702,Healthcare,Medium,958,ChatGPT,2025,99,16.16,6.07,122070,155591
703,Manufacturing,Medium,808,ChatGPT,2022,144,32.17,9.16,122242,138304
704,Education,Medium,1455,Claude,2023,33,27.26,8.06,68017,123617
705,Education,Large,4918,Gemini,2023,74,37.76,9.35,35176,107615
706,Manufacturing,Small,499,Gemini,2023,52,25.79,8.08,63993,110623
707,Retail,Medium,1139,Claude,2025,82,19.92,9.1,149048,205723
708,Retail,Large,2241,Claude,2024,22,25.55,9.4,86464,121495
709,Finance,Large,2398,ChatGPT,2022,26,48.25,7.23,112649,133776
